class_index,review_text
2,'s right to raise his own children .
3,A stylish cast and some clever scripting solutions help Chicago make the transition from stage to screen with considerable appeal intact .
3,the feral intensity
1,gets way too mushy -- and in a relatively short amount of time .
2,period drama and flat-out farce
4,was immensely enjoyable thanks to great performances by both Steve Buscemi and Rosario Dawson ...
1,will forgive any shoddy product as long as there 's a little girl-on-girl action
2,Shiner 's
2,delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem
3,A lively and engaging examination of how similar obsessions can dominate a family
1,has a laundry list of minor shortcomings
2,in IQ
2,daytime TV
2,Despite all the closed-door hanky-panky
2,the general absurdity
3,A hallmark film in an increasingly important film industry and worth the look .
3,every member of the ensemble has something fascinating to do --
0,extremely unpleasant film
2,all round
2,remembered
2,an unexpected direction
3,A low-key labor of love that strikes a very resonant chord .
3,about female friendship that men can embrace and women
3,inside information
2,sight to behold
2,C'mon !
2,Martin Scorsese 's 168-minute Gangs
1,childish
2,to recognize it and deal with it
2,defensible
2,Anne-Sophie Birot 's off-handed way
2,`` familiar ''
3,combustible mixture
2,it 's a tougher picture than it is
3,in-depth portrait
3,Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB-
2,than your average formulaic romantic quadrangle
2,can read the subtitles -LRB- the opera is sung in Italian -RRB- and
1,too many flashbacks
1,High Crimes carries almost no organic intrigue as a government \/ Marine\/legal mystery
3,brave and challenging
2,to be a trip
2,comes to men
4,hugely enjoyable
0,is n't that Stealing Harvard is a horrible movie -- if only it were that grand a failure !
3,and yet completely familiar
1,been a confusing and horrifying vision
1,processed comedy
2,squanders
2,as Cho may have intended or as imaginative as one might have hoped
2,from all the excesses
1,poking their genitals into fruit pies
2,few movie moment gems
1,-LRB- Orlando Jones -RRB-
3,provides an accessible introduction as well as some intelligent observations on the success of Bollywood in the Western world
2,the symbiotic relationship
3,Personal Velocity
2,'s about family
3,viewed as a self-reflection or cautionary tale
3,is quite a vision .
2,fleet-footed and pleasingly upbeat family
2,use of Aaliyah
3,imagination and authentic Christmas spirit
0,had no effect and elicited no sympathies for any of the characters
2,it 's as sweet as Greenfingers
2,primer
2,there here
1,ring hollow
2,Joel Schumacher
2,The chocolate factory
3,that should appeal to anyone willing to succumb to it
2,the current political climate
2,ends up
2,a film of intoxicating atmosphere and little else
2,live waydowntown
2,what he gets
2,shows the slightest aptitude for acting
3,is painterly
2,a half hour
2,Powers ? ''
2,Scooby
0,a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title
1,get you down
2,previous two
4,the ethereal beauty
3,dark and quirky comedy
2,religious and civic virtues
1,threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .
3,remind us
2,become her mother
4,a fascinating part of theater history
0,depressing to see how far Herzog has fallen
0,misfire that even Tunney ca n't save
1,moviegoers not already clad in basic black
2,in which they lived
2,thrusts the inchoate but already eldritch Christian Right propaganda machine into national media circles
3,should bolster director and co-writer
4,Piccoli gives a superb performance full of deep feeling .
2,Hannibal would say
2,as a curmudgeonly British playwright
2,sports bar
4,with a screenplay to die for
2,grow up
3,rare trick
2,Waters-like humor
2,Latino hip hop beat
2,of the cutes
2,anti-war
2,of money
0,wretched
1,'s exactly the kind of movie Toback 's detractors always accuse him of making .
4,have brought back the value and respect for the term epic cinema .
2,Although What Time offers Tsai 's usual style and themes
2,the battery on your watch
1,losing his touch
1,more predictable than their consequences
1,Paramount imprint
3,look ahead and resist living in a past
3,a place in your heart
0,leave you wanting to abandon the theater
3,aesthetic experience
2,minimalist style
2,that forgoes
2,that were it a Macy 's Thanksgiving Day Parade balloon
3,offers all the pleasure of a handsome and well-made entertainment
2,hair design
2,about entrapment in the maze of modern life
4,does justice both to Stevenson and to the sci-fi genre
2,is definitely
0,ends up merely pretentious -- in a grisly sort of way
2,of this one
3,very humble
2,Beating
3,this film is part of that delicate canon
2,One just waits grimly for the next shock without developing much attachment to the characters .
3,evolves
3,a deft pace master
1,Hollywood expects people to pay to see it
2,a plethora
1,their lamentations are pretty much self-centered -RRB-
2,spill
1,DeNiro 's once promising career
2,is no match for the insipid script he has crafted with Harris Goldberg .
2,information
2,the star to play second fiddle to the dull effects that allow the suit to come to life
2,the chilled breath
2,Bluer than the Atlantic and
1,something more recyclable than significant
2,lifeless
2,to anyone not predisposed to the movie 's rude and crude humor
2,an excellent choice for the walled-off but combustible hustler
4,A tremendous piece of work .
1,'s a pretty mediocre family film
2,his usual high melodramatic style of filmmaking
1,contrived sequels
2,could never really
2,drawing to a close
3,A well paced and satisfying little drama that deserved better than a ` direct-to-video ' release
1,a played-out idea
2,It may sound like a mere disease-of - the-week TV movie
2,spoof
2,this little-known story of Native Americans and their role in the second great war
3,it makes up for in heart .
2,conveys the shadow side of the 30-year friendship between two English women
3,Visually striking
2,would require another viewing
2,film adaptation
3,Scoob
1,accumulate like lint in a fat man 's navel .
2,on itself and retreats
0,The emotional overload of female angst irreparably drags the film down .
3,all the mounting tension of an expert thriller
2,in one
2,screwball
3,with imagination
4,that are lean and tough enough to fit in any modern action movie
1,rise above the level of an after-school TV special
1,to bore
2,The catch
3,passionate
3,best actress
2,'s been told by countless filmmakers
2,appearance
2,a drag queen
0,Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .
3,to remember it by
2,the ease
3,a predictably efficient piece
2,if it were subtler
2,What `` Empire '' lacks in depth
1,annoying and
2,tragic
2,the period trappings of this debut venture into the heritage business
2,sacrificed
3,What 's really so appealing about the characters is their resemblance to everyday children .
1,they may be as history
1,as conventional as a Nike ad
2,increasingly pervasive
2,old problems
2,be idling in neutral
2,Aaliyah
3,screenplay or
2,who is also one of the film 's producers
2,little something
1,'s just not much lurking below its abstract surface
2,but something
1,No cliche escapes the perfervid treatment of gang warfare called ces Wild .
0,despairingly awful
1,him a problematic documentary subject
2,Mai
1,when it drags
4,weird and wonderful comedy
4,hilariously wicked black comedy ...
1,familiar and predictable
2,who want to appear avant-garde
3,healthy eccentric inspiration and ambition
1,labored gags
0,utterly incompetent
2,provides .
2,balanced movie
2,It 's just a little too self-satisfied .
2,gave me
2,a sophisticated flower child 's desire to purge the world of the tooth and claw of human power
2,overcome the obstacles of a predictable outcome and a screenplay that glosses over Rafael 's evolution
2,please others
3,Steven Seagal
2,disregard available bias
3,captivating and intimate study
2,suddenly transpose himself into another character
2,directed by H.G. Wells ' great-grandson
4,a genuine love story
2,the New Zealand and Cook Island locations
1,Meandering and confusing .
2,all the dolorous
2,an unsolved murder and
2,the emotional blockage
2,string together
3,the eyes of some children who remain curious about each other against all odds
3,Soderbergh 's Solaris is a gorgeous and deceptively minimalist cinematic tone poem .
2,drowns
2,Comes
2,Director David Jacobson
2,better advantage
2,movie ye
3,it finds a nice rhythm .
2,that too becomes off-putting
1,rather slow
1,this insane
2,a near-future America
2,so many complicated facial expressions
3,A visionary marvel
0,is about as humorous as watching your favorite pet get buried alive
1,'s virtually impossible to like any of these despicable characters .
2,than charming
2,eighth
2,minor shortcomings
0,Each scene wreaks of routine ;
2,American style
2,these twists
2,in the depiction of young women in film
2,outweighs all the loss we
2,is certainly
1,the crime movie equivalent
2,passable date film
2,this summer 's
3,are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster
