class_index,review_text
2,a moving tragedy
0,of being overrun by corrupt and hedonistic weasels
2,crazier
2,upon where you live
2,could have
2,dog Rover
2,lending
1,that it does n't give a damn
1,banal in its message and the choice of material
2,of masochism
2,sweaty
1,but could have and should have been deeper .
2,another
4,'s a great American adventure and a wonderful film to bring to IMAX .
2,a gamble and last orders
2,emotional outbursts
3,An emotionally strong and politically potent piece
1,improvised on a day-to-day basis during production
2,look at teenage boys doing what they do best - being teenagers
2,ethnicities
3,is a sweet treasure and something well worth your time
2,conceived and shot
2,the auteur 's
2,'s insecure in Lovely and Amazing
0,is deadly dull
1,'s got some pretentious eye-rolling moments
3,A modest masterpiece .
3,is a little like a chocolate milk moustache ...
2,of which they 'll get plenty -RRB-
3,-- ever so gracefully --
2,flashback
0,disappointment coming
2,next to The Scorpion King
2,shoulders its philosophical burden lightly .
3,lucks
2,voice cast
3,great trashy fun that finally returns De Palma to his pulpy thrillers of the early '80s
1,Jersey lowbrow accent Uma
2,expect these days
1,is wrong in its sequel .
1,Each of these stories has the potential for Touched by an Angel simplicity and sappiness
2,It would work much better as a one-hour TV documentary .
2,Like being trapped inside a huge video game
2,deserves from him right now
1,The Irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts
2,First-timer
2,will be upstaged by an avalanche of more appealing holiday-season product .
3,opening -RRB- dance
2,thin -- then out --
1,that a movie can be as intelligent as this one is in every regard except its storyline
2,Wildly incompetent but brilliantly named Half Past Dead -- or for Seagal pessimists
1,it 's far from fresh-squeezed
4,critic-proof
3,both convincing and radiant
0,uncompelling
2,Davis -RRB-
2,come in enormous packages
2,spring-break
2,a grumble in your stomach
3,enjoy this
1,is so slight
2,than to receive
4,of effecting change and inspiring hope
3,An old-fashioned drama of substance about a teacher
2,urban drama
1,slap
2,that Disney movies are made of
2,with the entire period of history
3,telegraphed well
2,screaming captain
2,thump
3,communicates a great deal in his performance
2,were in another movie
3,an exhilarating new interpretation
2,the comic heights it obviously desired
2,Ms. Ambrose
2,Bar # 3
2,if you stick with it
2,to see with their own eyes
0,it plays worse now
3,its attractive young leads
0,instantly forgettable
3,between the fantastic and the believable
2,trenchant
2,complex and
1,a stunningly unoriginal premise
4,could n't have done any better in bringing the story of Spider-Man to the big screen .
2,known in this country
3,This slight premise ... works because of the ideal casting of the masterful British actor Ian Holm as the aged Napoleon
2,Besson 's high-profile name being Wasabi 's big selling point
2,conquers France as an earthy Napoleon
2,the imagery in her paintings
2,working in movies today
4,A cleverly
2,cackles
0,But the movie that does n't really deliver for country music fans or for family audiences
2,special-effects excess
2,two brothers
2,commercial sensibilities
3,a jaunt down memory lane for teens and young adults who grew up on televised Scooby-Doo shows or reruns
2,I had with most of the big summer movies
2,given air
0,foreign mush
2,Truckzilla
2,classical music
2,to it
0,be in a contest to see who can out-bad-act the other
2,explore its principal characters
2,never clearly defines his characters or gives us a reason to care about them
2,his way
3,born to make
3,well-crafted psychological study
2,the film to be made
2,the costuming
0,is this bad on purpose
3,the ease with which it integrates thoughtfulness and pasta-fagioli comedy
2,a collection of keening and self-mutilating sideshow geeks
1,about death
2,The storytelling may be ordinary
1,lacking a depth in storytelling usually found in anime like this
2,some time
3,entertaining film
3,to sustain laughs
1,Reign of Fire is hardly the most original fantasy film ever made --
1,an underdone potato
2,is the first film I 've ever seen that had no obvious directing involved .
1,A crude
2,coastal
3,rises above the level of a telanovela .
2,Swimming With Sharks and
2,the actors
2,Korean New
2,urge
2,channels
2,outer lives
1,good-looking but ultimately pointless
2,raw
0,is a horrible movie -- if only it were that grand a failure
2,put together by some cynical creeps at Revolution Studios and Imagine Entertainment
3,My Wife Is an Actress works as well as it does because -LRB- the leads -RRB- are such a companionable couple .
2,scalds
4,manages never to grow boring ... which proves that Rohmer still has a sense of his audience .
2,twitchy
0,jerky
2,I 'd expected it to be
1,molestation
1,The entire point of a shaggy dog story
2,Large budget
4,establishes a wonderfully creepy mood
2,short of a great one
2,reopens
2,of each other 's existence
1,overall flaw
2,Native
0,through the mire of this alleged psychological thriller in search of purpose or even a plot
2,it 's documenting
3,comes into its own in the second half .
2,self-exploitation
2,shattering
2,hews out a world and
2,most high-concept sci fi adventures
2,'m telling you
2,The emotion
3,music and life
2,If you think it 's a riot to see Rob Schneider in a young woman 's clothes
3,Eckstraordinarily
4,`` Far From Heaven '' is a masterpiece .
1,Befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject
1,mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time
4,juiced with enough energy and excitement for at least three films
3,and game phenomenon
3,good B movies
2,Alternating between
1,no explanation
2,unruly
3,the Mood
1,there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by
1,this alarming production
2,on a remote shelf
2,A few early laughs scattered around a plot
2,outer-space documentary Space Station 3D
3,seriously intended movie
1,dumb story
2,Cho and
3,` A ' list cast
1,Disreputable
2,Tezuka 's status
2,essence
2,major changes
3,himself can take credit for most of the movie 's success .
2,The sequel is everything the original was not
2,sugarcoated in the least
1,that it 's the butt of its own joke
2,dismissed or forgotten
2,codes
4,delight
1,anger
1,without any of its satirical
3,of her considerable talents
2,music documentary
1,it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people
2,give a backbone to the company and
1,impossible to claim that it is `` Based on a True Story ''
2,The script
2,called ` the gift of tears
2,capability
2,Jordan Brady 's direction is prosaic
2,advanced Prozac Nation
2,several times
1,racial profiling Hollywood style
2,stop die-hard French film connoisseurs from going out and enjoying the big-screen experience
2,law enforcement
2,nothing more
1,also looking cheap
2,institutionalized
2,Your response to its new sequel
2,very funny but
4,effectively creepy-scary thriller
2,and death and spies
2,a look at `` the real Americans ''
2,benchmark
1,Only about as sexy and dangerous as an actress in a role that reminds at every turn of Elizabeth Berkley 's flopping dolphin-gasm .
2,are more evil than ever
3,major movie
3,the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .
2,Hollywood movies
2,Is This Movie ?
3,as it does because -LRB- the leads -RRB- are such a companionable couple
2,film makers
2,unintentional giggles -- several of them
2,that it 's as if it all happened only yesterday
3,the creativity but without any more substance ... indulgently entertaining
2,revisionist theories
2,wear you
4,It turns out to be smarter and more diabolical than you could have guessed at the beginning .
2,A brilliant gag at the expense of those who paid for it and those who pay to see it .
1,what debt Miramax felt they owed to Benigni
1,ploddingly sociological commentary
2,from inside out
3,'s no getting around the fact that this is Revenge Of The Nerds Revisited -- again .
2,their own jokes
1,After one gets the feeling that the typical Hollywood disregard for historical truth and realism is at work here
2,the formula that made The Full Monty a smashing success ... but neglects to add the magic that made it all work
1,but dull and ankle-deep ` epic
2,pastiche winds
3,a solid base hit .
2,to counter the crudity
2,through the movie
2,heavy sentiment and lightweight meaning
3,tender and
3,is more than a movie
2,employ
2,the ones
2,into the scarifying
2,do much with its template
2,is the only imaginable reason for the film to be made
3,levity
3,insane comic
3,tasty performance
2,first time around
3,the essence of a great one
1,all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting
0,marred beyond redemption by a disastrous ending
3,a fascinating study of the relationship between mothers and
4,this year 's very best pictures
3,Love Liza 's tale
3,consistently amusing
1,pandering
3,idiosyncratic humor
2,as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism
2,do at keeping themselves kicking
